id,year,date,primary_weapon,threat_type,flee_status,was_mental_illness_related,body_camera,race,gender,age,city,county,state,agency_name,agency_type,agency_ids,latitude,longitude,location_precision
4798,2019,2019-06-18,gun,shoot,not,0,0,unknown,male,34.0,Friendly Hills,unknown,CO,Jefferson County Sheriff's Department,sheriff,1891,39.6242174,-105.1463279,not_available
4799,2019,2019-06-18,replica,point,not,0,0,Black,male,74.0,Syracuse,unknown,NY,Syracuse Police Department,local_police,1122,43.0156126,-76.1481457,not_available
4800,2019,2019-06-20,gun,shoot,foot,1,0,Hispanic,male,33.0,Mission,unknown,TX,Mission Police Department,local_police,1123,26.2119147,-98.3019464,not_available
4965,2019,2019-06-20,gun,point,car,0,1,White,male,38.0,Tulsa,unknown,OK,Tulsa Police Department,local_police,1313,36.1334262,-95.8511051,not_available
5451,2019,2019-06-20,gun,threat,car,0,0,White,male,38.0,Ashville,unknown,OH,Franklin County Sheriff's Office,sheriff,2183,39.7337105,-82.9505339,not_available
4806,2019,2019-06-22,gun,shoot,unknown,0,0,Hispanic,male,26.0,Big Sur,unknown,CA,California State Park Rangers,state_other,2505,36.2428576,-121.7767427,not_available
4807,2019,2019-06-22,gun,threat,unknown,0,1,White,male,41.0,Phoenix,unknown,MD,Baltimore County Police Department,local_police,128,39.4897377,-76.556561,not_available
4811,2019,2019-06-23,knife,attack,foot,1,0,White,male,29.0,Springfield,unknown,OH,Clark County Sheriff''s Department,sheriff,2506,39.969987,-83.7292172,not_available
4808,2019,2019-06-24,gun,shoot,car,0,1,Black,male,19.0,Boston,unknown,MA,Boston Police Department,local_police,3,42.2952675,-71.0629778,not_available
4812,2019,2019-06-24,gun,shoot,not,0,0,Black,male,61.0,Englewood,unknown,FL,Charlotte County Sheriff's Office,sheriff,1671,26.9417912,-82.2975304,not_available
5452,2019,2019-06-24,knife,attack,not,0,0,White,male,34.0,Seminole,unknown,TX,Gaines County Sheriff's Office,sheriff,2705,32.7189926,-102.6449101,not_available
4809,2019,2019-06-25,knife,move,not,1,0,Hispanic,male,35.0,San Antonio,unknown,TX,San Antonio Police Department,local_police,44,29.4166725,-98.4822513,not_available
4810,2019,2019-06-25,knife,threat,not,0,0,unknown,male,,Miami,unknown,FL,Miami Police Department,local_police,957,25.7719143,-80.1968435,not_available
4815,2019,2019-06-25,knife,threat,not,0,0,White,male,43.0,Menasha,unknown,WI,Neenah Police Department,local_police,2508,44.2155547,-88.4530984,not_available
4813,2019,2019-06-26,knife,attack,not,0,0,White,male,50.0,Timberville,unknown,VA,Timberville Police Department,local_police,2507,38.6253436,-78.7718439,not_available
4816,2019,2019-06-26,knife,attack,not,0,1,Black,male,32.0,Sugarcreek,unknown,OH,Sugarcreek Police Department,local_police,2509,40.5045734,-81.6409908,not_available
4814,2019,2019-06-27,gun,point,not,0,0,Black,male,50.0,Springfield,unknown,FL,Springfield Police Department,local_police,2387,30.1532572,-85.6113154,not_available
4817,2019,2019-06-27,undetermined,undetermined,unknown,0,0,Black,male,54.0,Orangeburg,unknown,SC,Orangeburg County Sheriff's Office,sheriff,2510,33.4918203,-80.8556476,not_available
4818,2019,2019-06-27,gun,threat,not,0,0,White,male,35.0,Wolfe County,unknown,KY,Kentucky State Police,state_police,130,37.80477,-83.3954096,not_available
4819,2019,2019-06-27,gun,shoot,not,1,0,White,male,33.0,Omaha,unknown,NE,Bellevue Police Department,local_police,2512,41.1785328,-95.9558255,not_available
4820,2019,2019-06-27,unarmed,accident,not,0,0,Hispanic,male,18.0,Los Angeles,unknown,CA,Los Angeles County Sheriff's Department,sheriff,20,34.0302209,-118.1436517,not_available
4821,2019,2019-06-27,vehicle,attack,car,0,0,White,male,50.0,Tulsa,unknown,OK,Oklahoma Highway Patrol,state_police,101,36.072021,-95.9157514,not_available
4822,2019,2019-06-27,gun,shoot,not,0,0,Hispanic,male,41.0,Yucca Valley,unknown,CA,San Bernardino County Sheriff's Department,sheriff,236,34.1677085,-116.4045273,not_available
4824,2019,2019-06-28,gun,threat,car,0,0,Black,male,37.0,Pueblo,unknown,CO,Pueblo Police Department,local_police,151,38.2882046,-104.5738605,not_available
4827,2019,2019-06-28,gun,shoot,not,0,0,White,male,76.0,Smyrna,unknown,TN,Smyrna Police Department,local_police,2514,35.9755667,-86.5260016,not_available
4828,2019,2019-06-28,gun,shoot,car,0,0,unknown,male,,Houston,unknown,TX,Houston Police Department,local_police,102,29.6705455,-95.5549303,not_available
4840,2019,2019-06-28,gun,shoot,not,0,0,White,male,19.0,Pearl,unknown,MS,Pearl Police Department,local_police,2519,32.2520158,-90.051388,not_available
5454,2019,2019-06-28,gun,point,not,0,0,White,male,40.0,Bacliff,unknown,TX,Galveston County Sheriff's Office,sheriff,2709,29.5088406,-94.9856574,not_available
4826,2019,2019-06-29,gun,point,unknown,0,0,White,male,61.0,Denton County,unknown,TX,Denton County Sheriff's Office,sheriff,2513,33.1022509,-97.1255946,not_available
5455,2019,2019-06-29,gun,point,not,0,1,White,male,61.0,Lantana,unknown,TX,Denton County Sheriff's Office,sheriff,2513,33.1024119,-97.1250728,not_available
4823,2019,2019-07-01,gun,shoot,not,0,0,Hispanic,male,22.0,Denver,unknown,CO,Denver Police Department,local_police,106,39.729038,-104.9246551,not_available
4834,2019,2019-07-01,gun,shoot,car,0,0,White,male,52.0,Pontotoc County,unknown,MS,Union County Sheriff's Department,sheriff,2517,34.1037204,-88.9650779,not_available
4835,2019,2019-07-01,knife,attack,not,1,1,Asian Heritage,male,23.0,Athens,unknown,GA,Athens-Clarke County Sheriff's Office,sheriff,2426,33.914436,-83.3986557,not_available
4836,2019,2019-07-01,knife,move,not,0,0,Black,male,67.0,Port St. Lucie,unknown,FL,Port St. Lucie Police Department,local_police,1531,27.249567,-80.4024543,not_available
4837,2019,2019-07-02,blunt_object,attack,unknown,1,0,White,male,44.0,Bagley Township,unknown,MI,Otsego County Sheriff's Department,sheriff,2518,44.9151763,-84.6928175,not_available
4838,2019,2019-07-02,gun,threat,foot,0,1,Black,male,23.0,Eagan,unknown,MN,Eagan Police Department,local_police,1421,44.8229722,-93.2055205,not_available
4839,2019,2019-07-02,gun,shoot,not,0,0,unknown,male,,Albuquerque,unknown,NM,Albuquerque Police Department,local_police,508,35.0738245,-106.5503127,not_available
4841,2019,2019-07-02,gun,point,car,0,0,Black,male,39.0,Elyria,unknown,OH,Elyria Police Department,local_police,2520,41.346486,-82.0972437,not_available
4843,2019,2019-07-03,blunt_object,threat,not,0,0,White,male,53.0,Salem,unknown,IN,Salem Police Department,local_police,2521,38.6061354,-86.0905086,not_available
4850,2019,2019-07-03,knife,threat,not,1,0,Native American,male,39.0,Poulsbo,unknown,WA,Poulsbo Police Department,local_police,2523,47.734955,-122.6476597,not_available
4855,2019,2019-07-03,knife,move,not,1,0,White,male,26.0,West Des Moines,unknown,IA,West Des Moines Police Department,local_police,2526,41.5866159,-93.7651155,not_available
4857,2019,2019-07-03,replica,point,not,0,0,Hispanic,female,38.0,El Paso,unknown,TX,El Paso Police Department,local_police,110,31.7695454,-106.4289008,not_available
4979,2019,2019-07-03,unarmed,threat,not,0,1,Asian Heritage,male,49.0,Chino,unknown,CA,Chino Police Department,local_police,1377,34.0209226,-117.6563159,not_available
4854,2019,2019-07-04,blunt_object,attack,not,0,0,Hispanic,male,47.0,Roswell,unknown,GA,Roswell Police Department,local_police,2525,34.0228347,-84.3619929,not_available
4856,2019,2019-07-04,gun,shoot,foot,0,0,Hispanic,male,34.0,Lakewood,unknown,CO,Denver Police Department,local_police,106,39.7385263,-105.1575947,not_available
4845,2019,2019-07-05,knife,threat,foot,0,0,Hispanic,male,34.0,West Jordan,unknown,UT,West Jordan Police Department,local_police,751,40.6264349,-111.9823358,not_available
4847,2019,2019-07-05,gun,shoot,not,0,0,White,male,58.0,Mountain Grove,unknown,MO,Wright County Sheriff's Office,sheriff,2522,37.1306078,-92.2634942,not_available
4848,2019,2019-07-05,replica,point,not,1,1,White,female,17.0,Anaheim,unknown,CA,Fullerton Police Department,local_police,2196,33.8536852,-117.913285,not_available
4849,2019,2019-07-05,unarmed,attack,not,0,0,White,male,21.0,Oak View,unknown,CA,California Highway Patrol,state_police,266,34.3999846,-119.299791,not_available
4852,2019,2019-07-05,knife,threat,not,0,0,Hispanic,male,37.0,Ruskin,unknown,FL,Hillsborough County Sheriff's Office,sheriff,747,27.7205922,-82.4135591,not_available
4846,2019,2019-07-06,gun,shoot,other,0,0,Black,male,43.0,Rosedale,unknown,MD,Baltimore County Police Department,local_police,128,39.317673,-76.516066,not_available
4842,2019,2019-07-07,knife,attack,not,1,0,White,male,61.0,Jacksonville,unknown,AR,Jacksonville Police Department,local_police,2299,30.303014,-81.7174544,not_available
4844,2019,2019-07-07,gun,attack,car,0,0,Black,male,28.0,Pensacola,unknown,FL,Pensacola Police Department,local_police,1595,30.4240383,-87.2276217,not_available
4851,2019,2019-07-07,gun,threat,not,0,0,White,male,41.0,Timberville,unknown,VA,Timberville Police Department,local_police,2507,38.6718851,-78.7903596,not_available
5459,2019,2019-07-07,gun,shoot,not,0,0,unknown,male,43.0,Tularosa,unknown,NM,Tularosa Police Department,local_police,2707,33.0801377,-106.0066832,not_available
4866,2019,2019-07-08,gun,shoot,not,1,0,White,male,23.0,Brooklyn,unknown,OH,Brooklyn Police Department,local_police,2527,41.438687,-81.75331,not_available
4858,2019,2019-07-09,undetermined,undetermined,not,0,0,Hispanic,male,36.0,Bakersfield,unknown,CA,Bakersfield Police Department,local_police,7,35.4002816,-118.9810863,not_available
4859,2019,2019-07-09,knife,attack,not,1,1,unknown,male,36.0,Rancho Mirage,unknown,CA,Riverside County Sheriff's Department,sheriff,267,33.8162274,-116.41059,not_available
4860,2019,2019-07-09,gun,shoot,not,0,0,Black,male,23.0,Greenville,unknown,NC,Greenville Police Department,local_police,706,35.583862,-77.4306185,not_available
4862,2019,2019-07-09,gun,shoot,unknown,0,0,White,male,26.0,Citrus Heights,unknown,CA,Citrus Heights Police Department,local_police,600,38.6781611,-121.2658108,not_available
4861,2019,2019-07-10,knife,attack,foot,0,0,Black,male,32.0,Adelanto,unknown,CA,San Bernardino County Sheriff's Department,sheriff,236,34.5802857,-117.4247957,not_available
4865,2019,2019-07-10,gun,point,not,0,0,White,male,62.0,Kansas City,unknown,KS,Kansas City Police Department,local_police,2169,39.1047269,-94.631084,not_available
4864,2019,2019-07-11,knife,attack,not,0,1,Hispanic,male,33.0,Jacksonville,unknown,FL,Jacksonville Sheriff's Office,sheriff,17,30.3343136,-81.6621833,not_available
4904,2019,2019-07-11,knife,attack,not,1,0,White,male,32.0,Arpin,unknown,WI,Wood County Sheriff's Office,sheriff,2540,44.5406769,-90.0250628,not_available
4872,2019,2019-07-13,gun,threat,not,1,0,White,male,69.0,Tacoma,unknown,WA,Tacoma Police Department,local_police,475,47.2492353,-122.4212095,not_available
4879,2019,2019-07-13,unarmed,attack,not,0,0,Hispanic,male,35.0,Kirkland,unknown,WA,Kirkland Police Department,local_police,863,47.7039787,-122.1972548,not_available
4885,2019,2019-07-13,gun,point,not,0,0,White,male,46.0,Coleman,unknown,FL,Sumter County Sheriff's Department,sheriff,2268,28.7998592,-82.0715767,not_available
5460,2019,2019-07-13,knife,move,foot,0,0,Black,male,46.0,Orange,unknown,NJ,Orange Police Department,local_police,2708,40.7595562,-74.2304508,not_available
4870,2019,2019-07-14,gun,shoot,car,0,0,Black,male,22.0,Hollywood,unknown,FL,Hollywood Police Department,local_police,1293,26.0303329,-80.1153717,not_available
4877,2019,2019-07-14,gun,shoot,foot,0,0,Black,male,20.0,Penn Hills,unknown,PA,Pittsburgh Police Department,local_police,606,40.461401,-79.8629921,not_available
5461,2019,2019-07-14,gun,shoot,not,0,0,Black,male,30.0,Dallas,unknown,TX,Dallas Police Department,local_police,330,32.7127575,-96.7168472,not_available
4869,2019,2019-07-15,gun,shoot,not,0,1,Black,male,49.0,Baltimore,unknown,MD,Baltimore Police Department,local_police,149,39.313316,-76.618446,not_available
4876,2019,2019-07-15,replica,threat,not,1,1,White,male,43.0,Salt Lake City,unknown,UT,Salt Lake City Police Department,local_police,250,40.7569771,-111.9060912,not_available
4884,2019,2019-07-16,knife,attack,not,0,0,Hispanic,male,52.0,Chino Hills,unknown,CA,San Bernardino County Sheriff's Department,sheriff,236,33.9826774,-117.7150793,not_available
4906,2019,2019-07-16,gun,shoot,not,1,0,White,male,62.0,Memphis,unknown,IN,Clark County Sheriff's Office,sheriff,2541,38.4921564,-85.7747889,not_available
5462,2019,2019-07-16,gun,point,not,0,0,White,male,56.0,Porterdale,unknown,GA,Newton County Sheriff's Office,sheriff,643,33.5678276,-83.9022275,not_available
5463,2019,2019-07-16,gun,shoot,car,0,0,White,male,36.0,Lake Jackson,unknown,TX,Brazoria County Sheriff's Department,sheriff,1588,29.0532165,-95.4566904,not_available
5465,2019,2019-07-16,gun,shoot,car,0,0,White,female,40.0,Lake Jackson,unknown,TX,Brazoria County Sheriff's Department,sheriff,1588,29.0532165,-95.4566904,not_available
4875,2019,2019-07-17,replica,attack,not,0,1,Black,male,52.0,Modesto,unknown,CA,Stanislaus County Sheriff's Department,sheriff,1672,37.6334576,-121.0103996,not_available
4882,2019,2019-07-17,gun,shoot,car,0,0,White,male,35.0,McAlester,unknown,OK,Oklahoma Highway Patrol,state_police,101,34.9475302,-95.764238,not_available
4883,2019,2019-07-17,gun,shoot,foot,0,0,Black,male,35.0,Birmingham,unknown,AL,Birmingham Police Department,local_police,517,33.5185892,-86.8103567,not_available
4868,2019,2019-07-18,gun,shoot,not,1,0,unknown,male,73.0,Medford,unknown,OR,Oregon State Police,state_police,524,42.3277645,-122.8691879,not_available
4873,2019,2019-07-18,gun,shoot,unknown,0,0,unknown,male,39.0,Stone County,unknown,AR,Stone County Sheriff's Office,sheriff,2529,35.8075142,-92.2236667,GoogleLocated_APPROXIMATE
4874,2019,2019-07-18,knife,attack,not,0,0,Hispanic,male,53.0,Pueblo,unknown,CO,Pueblo Police Department,local_police,151,38.2722674,-104.5807457,not_available
4880,2019,2019-07-18,gun,threat,not,0,0,Black,male,23.0,Metairie,unknown,LA,Jefferson Parish Sheriff's Office,sheriff,88,29.9840922,-90.1528519,not_available
5466,2019,2019-07-18,gun,shoot,not,0,1,Black,male,19.0,Fort Worth,unknown,TX,Fort Worth Police Department,local_police,116,32.731775,-97.4536487,not_available
4867,2019,2019-07-19,blunt_object,move,unknown,0,0,Hispanic,male,41.0,Pemberton,unknown,NJ,Pemberton Township Police Department,local_police,2528,39.9706488,-74.6751735,not_available
5467,2019,2019-07-19,gun,point,not,1,0,White,male,39.0,League City,unknown,TX,League City Police Department,local_police,2048,29.4461652,-95.1052411,not_available
4889,2019,2019-07-21,knife,move,not,1,0,Hispanic,female,28.0,Albuquerque,unknown,NM,Bernalillo County Sheriff's Department,sheriff,469,35.0270934,-106.6582166,not_available
5468,2019,2019-07-21,gun,point,not,0,0,Black,male,28.0,Tacoma,unknown,WA,Tacoma Police Department,local_police,475,47.220871,-122.437533,not_available
4888,2019,2019-07-22,gun,shoot,unknown,0,0,Black,male,,Wesson,unknown,MS,Brookhaven Police Department,local_police,855,31.7014127,-90.3977907,not_available
4893,2019,2019-07-22,gun,shoot,not,1,0,White,male,53.0,Ranburne,unknown,AL,Cleburne County Sheriff's Office,sheriff,2536,33.5228885,-85.3446728,not_available
4886,2019,2019-07-23,knife,threat,not,1,0,White,male,27.0,Asbury Park,unknown,NJ,Asbury Park Police Department,local_police,2534,40.227669,-74.0011781,not_available
4887,2019,2019-07-23,gun,shoot,not,0,0,Black,male,31.0,Ross Township,unknown,PA,Attorney General's Narcotics Task Force,state_other,2535,40.5240989,-80.0053732,not_available
4890,2019,2019-07-23,gun,threat,car,0,0,Hispanic,male,38.0,Colorado Springs,unknown,CO,Colorado Springs Police Department,local_police,893,38.8006418,-104.7699046,not_available
4894,2019,2019-07-25,unarmed,undetermined,unknown,0,0,Black,male,38.0,Port Allen,unknown,LA,West Baton Rouge Sheriff's Office,sheriff,2537,30.4474878,-91.2073261,not_available
4896,2019,2019-07-26,gun,attack,car,0,1,Hispanic,male,41.0,Hartford,unknown,CT,Hartford Police Department,local_police,2538,41.7583967,-72.6938858,not_available
4897,2019,2019-07-26,gun,point,not,1,0,White,male,49.0,Three Springs,unknown,PA,Pennsylvania State Police,state_police,19,40.3342842,-78.3912439,not_available
4901,2019,2019-07-26,gun,threat,not,1,0,White,male,56.0,Sun City,unknown,SC,Beaufort County Sheriff's Department,sheriff,2539,32.2662259,-80.965498,not_available
4898,2019,2019-07-27,gun,shoot,not,0,0,unknown,male,,Dallas,unknown,TX,Dallas Police Department,local_police,330,32.7766642,-96.79698789999999,GoogleLocated_APPROXIMATE
4895,2019,2019-07-28,gun,point,not,0,0,Hispanic,male,62.0,Boyton Beach,unknown,FL,Boynton Beach Police Department,local_police,2447,26.5483506,-80.0905773,not_available
4905,2019,2019-07-28,gun,shoot,not,1,0,unknown,male,69.0,Stroudsburg,unknown,PA,Pennsylvania State Police,state_police,19,40.9867609,-75.1946248,not_available
4900,2019,2019-07-29,gun,move,car,0,0,unknown,male,,Houston,unknown,TX,Harris County Sheriff's Office,sheriff,160,29.7817653,-95.1559285,not_available
4902,2019,2019-07-30,blunt_object,point,unknown,0,0,White,male,31.0,Portland,unknown,OR,Portland Police Department,local_police,618,45.521853,-122.6511204,not_available
4903,2019,2019-07-31,unknown,threat,unknown,0,0,White,male,37.0,Roy,unknown,UT,Roy Police Department,local_police,1667,41.1607183,-112.0617027,not_available
4923,2019,2019-07-31,knife,move,not,1,0,Asian Heritage,male,46.0,Austin,unknown,TX,Austin Police Department,local_police,141,30.2685609,-97.7538036,not_available
4927,2019,2019-07-31,gun,shoot,not,0,0,Hispanic,male,,San Antonio,unknown,TX,U.S. Marshals Service,federal,1173,29.422221,-98.5286732,not_available
4950,2019,2019-07-31,gun,shoot,car,0,0,White,male,28.0,Council Bluffs,unknown,IA,Council Bluffs Police Department,local_police,2551,41.2694156,-95.8101413,not_available
4952,2019,2019-07-31,gun,point,not,0,0,unknown,male,46.0,Cincinnati,unknown,OH,Green Township Police Department,local_police,2552,39.1413184,-84.5993106,not_available
5469,2019,2019-07-31,gun,point,not,0,0,White,male,42.0,Chattanooga,unknown,TN,Chattanooga Police Department,local_police,654,35.0291842,-85.4072943,not_available
